term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245
a,0.07532018,-0.006803859,-0.02692782,-0.12978496,0.0027019333,-0.105648346,-0.18132043,-0.07967993,-0.2198834,-0.14720634,0.13168637,-0.21052146,-0.124169916,0.0056689093,-0.014822064,-0.1113752,0.07977157,0.042228665,-0.11825788,-0.15022978,-0.035622604,0.011791349,-0.0045313328,0.060163215,-0.060693588,0.0008019502,-0.038155254,0.04879793,0.0043052696,0.09138659,0.026946537,-0.12879272,-0.050853685,-0.040459365,0.025281373,-0.09283353,0.10179168,-0.046142794,-0.088942386,-0.15269333,-0.10794904,0.062104177,0.024237193,-0.03939413,-0.20168126,-0.035779454,0.22156093,-0.07253991,0.265099,-0.10125307,0.021650467,0.0202215,-0.09510114,-0.024608469,-0.114502184,0.11832967,0.20332225,-0.0019011857,-0.06527827,0.055475008,0.042611998,0.024177168,-0.3208753,-0.09966725,0.0013587048,-0.04922972,-0.0056546824,-0.14272694,0.30679992,0.09693231,0.09061054,0.025561195,-0.22050418,-0.09008164,0.011692226,0.021725388,0.082628995,-0.027768726,-0.04788269,0.013436539,0.096397296,-0.025355428,0.05526853,-0.021095203,0.052604564,0.06822538,0.02674219,-0.1915269,-0.026789218,0.10537074,0.11773329,0.0014913584,-0.0022338033,-0.020186078,0.094432116,0.22093941,-0.1899265,0.019414274,-0.134194,0.081178114,0.12715812,0.12932295,0.06023844,0.03291048,0.091826126,-0.08142079,0.04422237,0.13865301,-0.11337685,-0.18358992,0.00091610936,0.08352194,0.10227353,-0.2398164,0.018888345,0.28386754,-0.012661624,0.09047608,-0.017484238,-0.1184255,0.054500766,0.071191296,-0.2112077,0.12128426,-0.2267842,0.052958935,0.10178358,0.22692242,0.034882158,-0.0033197203,-0.023786005,-0.0051735006,-0.06088778,-0.04357619,-0.07158602,-0.016284201,0.115150906,-0.055351958,0.004768671,0.07531011,0.044856682,-0.09194743,-0.16954981,-0.0066598,0.06003486,0.093785234,0.09675952,0.1072589,-0.04036302,-0.03775146,0.12986933,0.05733306,-0.005678555,0.08797726,-0.18735002,-0.04375631,-0.13053161,-0.011427795,-0.13465337,0.13074017,0.017627787,-0.0009378942,-0.041890122,-0.077328846,-0.2117676,0.22436352,0.0149064185,-0.030028977,-0.07559792,0.16097519,-0.09104751,-0.008377848,0.05628667,0.12051811,-0.0043774224,-0.15582855,0.083975285,0.0046305764,0.020959493,0.026757224,0.123545766,-0.026619101,-0.062015053,0.042645536,0.13696235,0.09237641,0.12057927,-0.05261621,-0.030438082,0.018875975,-0.11545424,0.03194991,0.088236,0.03612985,0.03921303,0.05700835,-0.10577378,-0.15872683,0.025425682,0.04573097,0.00628118,-0.026866375,-0.071888424,0.11898508,-0.018869992,0.0053334488,0.060255054,-0.1219463,0.04048733,0.017881352,-0.027994856,-0.08849239,0.10391086,-0.26634458,0.16034673,-0.12722647,0.00064093695,-0.104141444,-0.22981112,0.10536069,0.14400867,0.0035181278,-0.04299472,-0.0865207,-0.20233096,-0.05211344,0.1884688,0.07352541,0.02392978,0.16635336,0.091994,-0.08365791,-0.0013654768,0.05858907,-0.21438205,-0.04011219,-0.059160966,0.068541616,0.023680354,0.12849689,-0.012533804,-0.09401495,0.0036708687,0.01692442,-0.009063873,0.08424348
about,0.098640576,-0.16068971,-0.043334723,-0.04222558,0.01818858,-0.11595086,-0.27417034,-0.07144616,-0.20671204,-0.144715,0.2348163,-0.124470234,-0.18586512,-0.0019919493,-0.003035681,-0.15980545,0.08808129,0.044799857,-0.052523173,-0.16747999,0.031051623,-0.0631549,-0.028964711,0.17413998,-0.11447162,0.077661805,-0.03938978,0.09404009,0.032031294,0.17293963,0.060980212,-0.10761973,0.023088,-0.049434755,0.0186,-0.07586958,0.07585472,-0.010031756,-0.06770689,-0.070437744,-0.08394244,-0.026295887,-0.008028598,0.04446537,-0.13474588,-0.0059654303,0.07357234,-0.07245875,0.052175462,0.044909373,-0.08112231,-0.013410665,-0.016089585,0.013636658,-0.07858217,0.056322023,0.25690436,-0.09205464,-0.10146566,0.13770783,-0.03069514,0.07106426,-0.2671887,-0.12033232,-0.012720665,-0.15022364,0.07525877,-0.043928523,0.271687,0.102013946,0.12809971,0.022912292,-0.24367367,-0.10325828,-0.038395163,0.088173665,0.103311256,0.012440716,-0.024022449,-0.005714714,0.11472574,0.041729644,0.124691464,-0.07141748,0.12305872,0.0860475,0.01475943,-0.18615018,-0.0074227396,0.21045402,0.15139198,-0.049673114,-0.064872146,-0.07786044,0.22893046,0.2724644,-0.22160602,0.028808037,-0.18221918,0.037345923,0.053588767,0.1938283,0.12126557,0.0065824795,0.028032767,-0.0058869356,0.15059347,0.14324573,-0.09356273,-0.18407407,0.032133892,0.09064353,-0.033101257,-0.1544598,-0.0064630853,0.19122097,0.03711003,0.1069262,-0.030755438,-0.048063714,0.02181595,0.08591277,-0.19481179,0.030601455,-0.14974186,0.11846573,0.14868125,0.22919713,0.06514648,0.07277133,-0.011349637,-0.006574206,-0.01273049,-0.0036203354,-0.0235936,0.024606606,0.029636342,-0.06029322,0.046618924,-0.033031974,-0.0013729786,-0.09595891,-0.17390132,-0.043429404,0.06415631,0.13551694,-0.02175519,0.13509084,0.03222608,-0.09362149,0.08225017,0.03751419,0.0066884346,0.19679616,-0.22572668,-0.008082142,-0.040482562,-0.0018818025,-0.13110743,0.13321471,0.02054801,0.099868335,0.06359523,-0.0928822,-0.16341713,0.21380247,0.089762345,-0.12173926,-0.056497775,0.20785192,-0.12517436,-0.022194482,0.039023846,0.123331815,-0.0014066907,-0.05901739,0.021749435,0.04720583,0.10189627,0.116123386,0.12190057,-0.10084881,-0.09269573,0.101712495,0.09986861,-0.012605125,0.17821886,-0.10357138,-0.023099117,0.06906038,-0.13144107,-0.009746988,0.09540833,0.017144002,-0.03528973,0.120145485,-0.10248083,-0.17032953,-0.0017794411,0.061584737,-0.0040820604,-0.06466639,-0.033901855,0.1628379,-0.078872845,-0.015851298,0.033642456,-0.14946575,0.007783459,0.0043704966,-0.03678033,-0.050102085,0.07243446,-0.2820504,0.12377722,-0.1186331,-0.028287524,-0.04302837,-0.26939783,0.0063526086,0.21049665,-0.05911823,-0.08482149,-0.0019422338,-0.12518626,-0.13392591,0.17095998,0.14347924,-0.038402025,0.24582027,0.06194842,-0.04415288,0.013475594,0.043567833,-0.17322181,0.0441415,-0.111012824,0.09040451,-0.08130536,0.033766456,0.010228511,-0.16297604,-0.008895849,0.0035851193,0.10750479,0.11573991
again,0.0740214,-0.06642359,-0.036781754,-0.099363066,0.0024493644,-0.10653709,-0.22064422,-0.056485947,-0.21066383,-0.16286792,0.16792843,-0.18399023,-0.13609962,0.010793628,-0.01636053,-0.1294576,0.099739105,0.033313684,-0.082843974,-0.14860821,-0.020682013,-0.029255802,-0.008271577,0.10489149,-0.071543545,0.029911837,-0.030227432,0.046997547,0.0078358855,0.115455694,0.058205023,-0.10883887,-0.036625702,-0.065390736,0.030060997,-0.098551966,0.08969001,-0.029185856,-0.09927754,-0.135954,-0.11235642,0.021803532,0.010141974,-0.010940042,-0.18604428,-0.030359793,0.21570334,-0.097941466,0.2121951,-0.07734134,-0.010368957,-0.0012873877,-0.07281498,-0.018416423,-0.1076846,0.11323146,0.22091234,-0.050044023,-0.08414902,0.07545351,0.016679645,0.03357606,-0.2919133,-0.0961613,-0.017894132,-0.067934446,0.042028937,-0.1002524,0.27417266,0.09447793,0.109049514,0.032102577,-0.2168037,-0.0723997,-0.011133741,0.04219136,0.11130218,-0.00052525214,-0.05160851,0.021292325,0.10224437,0.010812484,0.07658031,-0.055324,0.06539475,0.072977155,0.022782076,-0.19002452,-0.029004943,0.1277969,0.1269327,-0.032039057,-0.0044820495,-0.05301904,0.14090243,0.23192064,-0.19234514,0.032629658,-0.14541273,0.08393873,0.09774558,0.14919238,0.05724447,0.030427326,0.074574865,-0.04241315,0.08269282,0.12630887,-0.1254128,-0.17481048,0.013782158,0.09185994,0.06370242,-0.22742826,-0.00023126995,0.2663623,-0.00995295,0.10313987,-0.016471474,-0.087739885,0.018238127,0.06601245,-0.2154641,0.08562619,-0.18445589,0.058739193,0.10003907,0.22898509,0.04586055,0.024866737,-0.03350093,-0.0071557667,-0.032019537,-0.026444305,-0.046312507,0.011989884,0.07774252,-0.054697942,0.019388072,0.046163008,0.041845158,-0.08352633,-0.17121439,-0.038510635,0.043081254,0.09212058,0.044351038,0.10845311,-0.022901533,-0.057299126,0.108214356,0.04874865,-0.008953074,0.10613437,-0.18772851,-0.019731859,-0.097724676,-0.00068802515,-0.11967829,0.14468761,0.013202873,0.03606819,-0.009434465,-0.07940128,-0.17535523,0.20765541,0.026481345,-0.05686255,-0.08180229,0.16566154,-0.097959146,-0.016973486,0.05680062,0.10466496,0.009420294,-0.1273197,0.064572364,0.031094471,0.055512317,0.058951575,0.1289765,-0.04516619,-0.07767928,0.066274546,0.10781229,0.055733807,0.14362766,-0.06323257,-0.03294698,0.031345874,-0.12557994,0.022111308,0.08537083,0.026611356,0.009283657,0.07371792,-0.11097532,-0.15146331,0.041141756,0.03927986,0.013509229,-0.02701163,-0.04356734,0.122601345,-0.035599973,-0.008197727,0.058643334,-0.12556498,0.013881726,0.009590904,-0.020063352,-0.064850345,0.098092444,-0.26601675,0.15069826,-0.122512214,-0.017548984,-0.09559082,-0.24199073,0.06677621,0.174918,-0.00904614,-0.076156065,-0.06318048,-0.17989175,-0.062400598,0.19888265,0.10340992,0.0007117412,0.207063,0.06284451,-0.059270266,0.017104669,0.056446373,-0.21989985,2.179443e-05,-0.08678924,0.06964886,-0.027853291,0.09584865,-0.01897266,-0.14758463,-0.006319575,0.023444181,0.026291613,0.09358501
ai,0.02396348,-0.07857368,-0.075205356,-0.07438327,0.046819687,-0.13562278,-0.2933573,-0.083357476,-0.19508758,-0.13045038,0.18536663,-0.113576986,-0.1043569,-0.0052045006,-0.0044691674,-0.15146753,0.08598944,0.03627397,0.027262105,-0.12239739,0.026735071,-0.09110763,-0.016460368,0.14995739,-0.09504113,0.094322644,-0.0130081605,0.0032445986,0.0127307465,0.103971906,0.07787078,-0.046497464,0.04779285,-0.068707995,0.0024737578,-0.06891364,0.10169204,0.011657109,-0.14725421,-0.11211924,-0.040131547,-0.062233612,-0.010954726,0.042958234,-0.12985624,-0.026335154,0.17187914,-0.17048766,0.09163961,-0.050639328,-0.051531352,-0.021111703,-0.026339946,-0.02637489,-0.13007931,0.10607622,0.20217155,-0.070755005,-0.082118444,0.1019546,-0.05774216,0.010845014,-0.19877745,-0.120793045,-0.06936366,-0.11141746,0.08486452,0.004436555,0.20260164,0.07523371,0.13483936,0.048584606,-0.17661694,-0.03442235,-0.04135956,0.10199895,0.11014333,0.04641857,-0.028579585,0.028206486,0.09729212,0.09047732,0.09576676,-0.05264725,0.11492092,0.09221779,-0.0038917202,-0.13523148,0.041263506,0.115060955,0.14312851,-0.107185386,-0.0718237,-0.09858659,0.19957007,0.20718059,-0.23620114,0.06400667,-0.13614105,0.052402925,0.036528066,0.15307164,0.06346588,0.043441728,0.045402538,-0.010921171,0.16209473,0.15229234,-0.14375396,-0.17331287,-0.0029297885,0.09535527,-0.045991737,-0.19072852,-0.027328162,0.15051684,0.0013140416,0.078982934,-0.041492052,-0.055965357,-0.051643237,0.15691398,-0.18101014,0.07442757,-0.14223644,0.1308159,0.07291298,0.15912268,0.05692743,0.07440399,-0.04830564,-0.017788114,0.008111793,0.021623725,-0.006604384,0.11130816,-0.04259222,-0.04243231,0.03303135,-0.035517048,0.059641723,-0.07167803,-0.1357345,-0.05735846,0.07651449,0.10230562,-0.058400564,0.07722088,0.079264365,-0.12787026,0.06156049,-0.009845543,-0.020388793,0.15303639,-0.1749072,0.027347634,-0.032813307,0.089001216,-0.109816186,0.14092065,-0.017166313,0.068986975,0.08219155,-0.07052891,-0.08567151,0.13351163,0.049570322,-0.17569059,-0.06594924,0.09197837,-0.10845811,-0.036370676,0.051736537,0.10744758,0.028015872,-0.08395244,-0.013047953,0.03682352,0.09889191,0.12060774,0.06908709,-0.053911913,-0.07755145,0.09777862,0.018913407,-0.00678694,0.1361611,-0.10160028,-0.046687033,0.045441147,-0.16756171,-0.04285031,0.07530263,0.08086675,-0.06526091,0.07409129,-0.039569795,-0.13535666,0.08687218,0.03591813,0.006415739,-0.029435968,-0.026799884,0.11171984,-0.025554726,-0.012157611,0.015648602,-0.1448507,-0.023272695,-0.0077408794,0.0041866293,-0.02255391,0.0830272,-0.3013366,0.14264956,-0.11982971,-0.005487019,-0.051865682,-0.20432454,0.016379122,0.17546827,0.00020523081,-0.08480805,-0.026220841,-0.16415249,-0.08628813,0.15922712,0.15617427,-0.03074708,0.30165982,0.018205501,-0.01111452,0.022357812,0.06716284,-0.16622955,0.03542082,-0.12537235,0.043788746,-0.06272296,-0.02592219,1.9813844e-05,-0.19163212,-0.028367417,-0.012828426,0.10704529,0.15828517
all,0.081883565,-0.018489802,0.005129546,-0.12881666,0.017862128,-0.10907279,-0.15982208,-0.074969135,-0.19581874,-0.15527113,0.12423593,-0.21240662,-0.14371094,-0.0013770552,-0.019377291,-0.09569001,0.07598763,0.04010782,-0.12173568,-0.1458699,-0.0505496,0.016109403,-0.015313484,0.056776073,-0.04516593,-0.0015868052,-0.04156108,0.05178189,-0.0029979595,0.09114579,0.046061028,-0.12718748,-0.05069083,-0.030102924,0.026026089,-0.09319166,0.080968626,-0.060977675,-0.064945556,-0.15660955,-0.1130334,0.052760072,0.015675386,-0.041875035,-0.20341314,-0.018776607,0.22454488,-0.042443074,0.25243938,-0.09799729,0.017192902,-0.0016206127,-0.084717676,-0.032579727,-0.102389336,0.11932907,0.19137949,-0.026906364,-0.054887265,0.06035187,0.048953086,0.035737082,-0.31870916,-0.0797342,0.024090733,-0.049239002,-0.00042734577,-0.14172795,0.29115418,0.11092294,0.086462334,0.003982614,-0.20990118,-0.11576422,0.012616248,0.030388001,0.08800272,-0.02984953,-0.065365106,0.008206943,0.08533571,-0.030439923,0.06364553,-0.025871394,0.028960563,0.048108622,0.038466524,-0.18536107,-0.033292405,0.12715764,0.11894357,0.005219421,0.0056995274,-0.009765359,0.08314023,0.22425807,-0.15711384,0.023679763,-0.1475247,0.080693185,0.12119932,0.1103965,0.042838857,0.032493096,0.068331614,-0.07879523,0.041569967,0.10815986,-0.108507216,-0.1627935,0.012659286,0.08542025,0.10976997,-0.2089861,0.015627127,0.28141227,-0.024167873,0.10575704,0.013250062,-0.109484054,0.0905886,0.04827209,-0.2138252,0.108383454,-0.20482348,0.052834354,0.08522146,0.21385048,0.03006884,-0.00632082,-0.026023876,-0.0057628118,-0.047038306,-0.0489949,-0.06798596,-0.029739851,0.114308156,-0.04236676,0.0014111715,0.09444367,0.051987953,-0.093821004,-0.15696357,-0.028948195,0.035370894,0.088711776,0.10386623,0.12146908,-0.049819034,-0.02651998,0.11606998,0.06641244,-0.0008403569,0.080251515,-0.20519857,-0.058294676,-0.12595885,-0.024991425,-0.13232501,0.124428324,0.003997589,0.010204499,-0.059112642,-0.07808196,-0.21597682,0.21745354,0.026348284,-0.010990789,-0.07480774,0.17155626,-0.08972724,-0.009581979,0.060701642,0.103672326,0.0061303703,-0.14436357,0.066940494,0.008112718,0.026874153,0.02778738,0.13959001,-0.026113005,-0.061958253,0.036881648,0.15527749,0.08108951,0.122449346,-0.031528875,-0.049189232,0.025819615,-0.09903953,0.04443452,0.09760529,0.027420262,0.05670622,0.06947783,-0.112921976,-0.14699402,0.00063270435,0.055928003,0.021962965,-0.0379042,-0.05243111,0.09569628,-0.019725772,-0.008531474,0.048794653,-0.11803292,0.03144061,0.0425581,-0.02896288,-0.08910994,0.10057916,-0.25145924,0.16690625,-0.111975886,-0.021017374,-0.08963439,-0.21947518,0.087579265,0.1382673,-0.009104057,-0.040990554,-0.08411621,-0.18959847,-0.059688836,0.18973354,0.06994177,0.007228108,0.15057468,0.09965488,-0.079472624,-0.010418188,0.057939555,-0.24068612,-0.029271321,-0.044119675,0.0651725,0.009832725,0.12704434,-5.9008024e-05,-0.09911099,-0.007515038,0.012117267,0.0019251888,0.086686656
alone,0.08000215,-0.084041744,-0.044567533,-0.08961115,0.0014071524,-0.109964,-0.23170947,-0.052851513,-0.22148947,-0.1529533,0.17530115,-0.19104725,-0.14822698,0.019557305,-0.019285057,-0.13247216,0.09606497,0.036092848,-0.07784801,-0.15703028,-0.0101142265,-0.03534679,-0.01740199,0.12467958,-0.08338898,0.037111584,-0.03182651,0.055638842,-0.0013664364,0.11738921,0.07108506,-0.119624674,-0.035442397,-0.067064926,0.0463796,-0.10217372,0.09390856,-0.024717912,-0.11119259,-0.14210466,-0.1261573,0.010971478,0.013670377,-0.0065907976,-0.19697073,-0.032629415,0.21990648,-0.10718852,0.20978393,-0.07109138,-0.025683012,0.00043264905,-0.068597876,-0.016150542,-0.1088374,0.10601515,0.22616452,-0.052143026,-0.10043836,0.08753473,0.009378473,0.042318556,-0.29875842,-0.08572466,-0.024107857,-0.07840125,0.040817313,-0.08926826,0.28381237,0.10488902,0.100972556,0.026291937,-0.21662734,-0.08603169,-0.020930279,0.050633904,0.11435883,0.00046484667,-0.042119995,0.023841722,0.1164618,0.012089027,0.07779543,-0.06726084,0.08206884,0.0860398,0.036491983,-0.19267094,-0.02421881,0.14091554,0.1366868,-0.028464993,-0.014759538,-0.064417295,0.16016243,0.2592169,-0.20030913,0.037186384,-0.1555552,0.07775101,0.08920195,0.17481638,0.07023501,0.023136245,0.073193245,-0.036567602,0.093937635,0.14003429,-0.122100666,-0.18022493,0.0183649,0.09467619,0.05425694,-0.22451524,-0.00017932318,0.27901626,-0.009865453,0.110752426,-0.013158199,-0.08802268,0.031317566,0.06944581,-0.2311774,0.09051964,-0.1961581,0.06748173,0.106772564,0.24325384,0.03522365,0.03377639,-0.029439552,-0.021165736,-0.03186407,-0.0208332,-0.04881929,0.0028826953,0.07829867,-0.059240356,0.024672665,0.03450707,0.030412436,-0.08556909,-0.18123998,-0.031033315,0.03876758,0.09977571,0.03722093,0.11865852,-0.015192194,-0.06659062,0.11104905,0.04749455,-0.012635642,0.11440078,-0.20500444,-0.022443257,-0.09000742,0.003367442,-0.13144702,0.1458462,0.012857067,0.042054065,-0.00042903892,-0.089613006,-0.18277554,0.19955763,0.026774043,-0.06559389,-0.0834289,0.18071948,-0.10277598,-0.014855961,0.059576575,0.11217433,0.00013344474,-0.11606024,0.057121694,0.03209605,0.06539543,0.06419964,0.12924805,-0.05087518,-0.084767856,0.07444629,0.10721387,0.050707117,0.15645295,-0.06262264,-0.02865842,0.025491778,-0.12428936,0.017802188,0.08791961,0.02832373,-0.003704725,0.069928996,-0.12230109,-0.15960245,0.03050867,0.036741544,0.0073600486,-0.03302988,-0.03590233,0.13396274,-0.051823508,-0.00689091,0.056360256,-0.13683008,0.0021265717,0.0043516126,-0.019812834,-0.05558716,0.094565414,-0.28160468,0.14967994,-0.13121828,-0.013644301,-0.086330295,-0.25604248,0.058249556,0.18810432,-0.018273499,-0.08197416,-0.05850795,-0.17682706,-0.07948451,0.20694174,0.110891946,-0.010865264,0.22230843,0.06533289,-0.06594808,0.009417085,0.05762669,-0.22156909,0.004409258,-0.091395184,0.07255672,-0.038025796,0.09674607,-0.012905133,-0.15547265,-0.015441929,0.02193583,0.037854422,0.084420934
alright,0.084334195,-0.14016706,-0.045667745,-0.011012788,0.0075615784,-0.06518012,-0.20398042,-0.009110616,-0.16866969,-0.120037094,0.20320866,-0.11440669,-0.15463318,0.045675218,-0.023921939,-0.08075123,0.05526951,0.03192599,-0.034623105,-0.13917272,0.009659517,-0.074174605,-0.044787496,0.119685814,-0.0798803,0.0677476,-0.04308367,0.07909646,-0.015157894,0.12000151,0.108742535,-0.078028604,-0.031651217,-0.07928434,0.058634017,-0.10220057,0.09281302,0.004668635,-0.10528063,-0.107806765,-0.112991534,-0.022062846,-0.023351377,0.0370848,-0.16073532,-0.030974027,0.17306432,-0.10960586,0.11437794,-0.010608133,-0.064403236,-0.021236626,-0.02851245,0.018948484,-0.07346923,0.05783986,0.21981719,-0.07872118,-0.123408504,0.09739741,-0.022422982,0.0718995,-0.23375525,-0.062308833,-0.021310283,-0.10304466,0.0665963,-0.03998393,0.20642093,0.0670916,0.07424818,0.020502191,-0.15287,-0.090430014,-0.04069577,0.08438669,0.11193165,0.028702516,-0.004810407,0.021058543,0.093571365,0.011420617,0.105147645,-0.08772877,0.09975273,0.08923764,0.04147802,-0.17496195,-0.01758841,0.1533395,0.12734874,-0.049481057,-0.041566547,-0.10947855,0.19135618,0.26286423,-0.1557306,0.033189915,-0.18310255,0.049781766,0.057651762,0.20256028,0.08305608,0.017008325,0.023336949,-0.001970259,0.12503393,0.102762796,-0.105983526,-0.16583315,0.033374354,0.09555165,0.02093777,-0.1640346,-0.020232748,0.24029735,0.0050946493,0.10347123,0.00023039417,-0.050444994,0.026832866,0.04416876,-0.21090779,0.040143836,-0.10604039,0.0652815,0.11317937,0.22282112,0.035242654,0.042165138,-0.02011565,-0.03433631,-0.007980814,-0.0019934622,-0.021658707,0.01593326,0.07038355,-0.0579433,0.052829716,0.0068508233,-0.0086764945,-0.07329357,-0.1651784,-0.03627057,0.02910038,0.07468702,-0.044419855,0.11758392,0.00987625,-0.069906354,0.08821036,0.038609624,-0.015080837,0.12941091,-0.17720486,-0.0070383525,-0.041770417,0.0136177,-0.103554025,0.112630814,0.029507238,0.07634401,0.03984811,-0.099950224,-0.13242207,0.15670748,0.02798144,-0.075771086,-0.07438081,0.18177184,-0.088018626,-0.017150255,0.0466264,0.104135506,-0.017082272,-0.030351795,-0.0009906787,0.065224186,0.10166804,0.08910459,0.14309892,-0.070557505,-0.10325473,0.09806485,0.06704709,0.013962099,0.12936117,-0.052924223,-0.0040759793,0.023588507,-0.09847205,-0.016688664,0.081561774,0.011321111,-0.029308775,0.056674086,-0.13207354,-0.15391003,0.03439873,0.036511075,-0.0034175476,-0.03636487,0.006988837,0.15200499,-0.091388255,-0.046338934,0.042406075,-0.11730611,-0.038596775,-0.004248865,-0.01163284,-0.013552711,0.07784921,-0.22189726,0.10352011,-0.12548858,-0.033928476,-0.057501096,-0.24823774,0.024845857,0.20088771,-0.06637599,-0.09872388,-0.02279871,-0.097811885,-0.10605231,0.17506789,0.11083437,-0.04695869,0.19933958,0.04226329,-0.053227484,0.024929564,0.035491165,-0.17765078,0.03900309,-0.07723616,0.108672366,-0.07927913,0.05588432,0.0058104177,-0.18736435,-0.014104678,0.0133704785,0.07491279,0.047302384
always,0.06779273,-0.06783873,-0.03231458,-0.09718544,-0.025652606,-0.09771985,-0.24387467,-0.037685566,-0.20701295,-0.16611838,0.15970965,-0.1740048,-0.11829739,0.013265989,-0.03100953,-0.15162107,0.114033505,0.027502853,-0.09171844,-0.12605083,-0.0043868986,-0.048018374,0.004053197,0.108251415,-0.087155856,0.03825778,-0.013828693,0.041775595,0.02600521,0.12641487,0.053755507,-0.09859448,-0.02415451,-0.079554334,0.047685105,-0.09903783,0.08682591,-0.007216316,-0.11854357,-0.12095887,-0.11281571,0.004725896,0.024386827,0.00054537074,-0.17739098,-0.041740797,0.21540467,-0.114740714,0.21931742,-0.0929913,-0.0065530646,0.0072638206,-0.06705596,-0.020106029,-0.11503393,0.09780293,0.20908538,-0.042032257,-0.061557677,0.05515468,0.02574406,0.026963903,-0.27620488,-0.07395177,-0.027239174,-0.052090842,0.04254092,-0.08213162,0.25954613,0.09256011,0.09786806,0.033584822,-0.2170066,-0.05473485,-0.020274205,0.023767762,0.11984523,0.011068694,-0.05601818,0.025966598,0.103277385,0.025050933,0.04683353,-0.048339576,0.06303396,0.083943,0.017916242,-0.1970846,-0.02556243,0.099888526,0.107459486,-0.022532497,-0.0085222,-0.05374823,0.14084597,0.21911079,-0.20377818,0.019100102,-0.12480042,0.09348882,0.09255235,0.1540742,0.057118855,0.015231486,0.10179997,-0.03836589,0.05409197,0.106651604,-0.12285725,-0.17119919,0.012003539,0.08237617,0.05852738,-0.2191927,0.005108934,0.26606724,-0.013207281,0.11526234,-0.02775194,-0.082083374,-0.002254268,0.05186487,-0.18633494,0.07281773,-0.18399325,0.028196853,0.100727856,0.21717769,0.03740989,0.019149633,-0.038480405,0.0007843526,-0.03504249,-0.035712957,-0.04984419,0.0075784004,0.0674066,-0.06508654,0.028614141,0.028922085,0.056066953,-0.08755919,-0.15502065,-0.039200857,0.03249844,0.08157219,0.035069868,0.08567892,-0.03140917,-0.065854855,0.10171008,0.03984108,-0.0053196396,0.09792833,-0.16536324,-0.0023162912,-0.10453525,0.011938912,-0.10793588,0.16128702,-0.0018784491,0.043944117,-0.020718245,-0.07054736,-0.15256472,0.19059506,0.0060891146,-0.06347314,-0.07599559,0.1569997,-0.07906916,-0.014623865,0.056369655,0.09569781,0.00479566,-0.14753358,0.08100824,0.040641047,0.05071128,0.04388143,0.12993743,-0.03389976,-0.064053185,0.056671966,0.09752647,0.052998748,0.1432262,-0.06678257,-0.019415598,0.001694328,-0.10592908,0.0464815,0.0721285,0.019440625,0.0034341896,0.05364436,-0.10758189,-0.119816914,0.046966188,0.022400139,0.022874555,-0.017934404,-0.040090803,0.115804575,-0.014715946,0.008156258,0.06589477,-0.12885037,0.006020011,-0.014194779,-0.035431538,-0.05319383,0.08631603,-0.24665956,0.13511132,-0.10785319,-0.0003500966,-0.08749418,-0.21785508,0.06524924,0.16681273,-0.0025186425,-0.088258795,-0.0543902,-0.16953027,-0.031393558,0.18784109,0.085224465,0.0027670728,0.19756766,0.055542056,-0.040493216,0.017903369,0.046295535,-0.18708563,0.00572019,-0.09757138,0.07055262,-0.038130157,0.09796434,-0.042747397,-0.13759975,-0.00034272886,0.051830698,0.0053769085,0.07303746
