artist,song,doc_str,term_count
DUA LIPA,"What is the point of my lips if they don't make noise? Oh
What is the point of doing nothing at all, watching it fall?

The flicker burning, you know the time is running, running out
Only I see, oh, the diamonds, diamonds breaking down
I won't stay quiet, I won't stay quiet
'Cause staying silent's the same as dying
I won't stay quiet, the flicker's burning now

This is not a, this is not a swan, swan song
This is not a, this is not a swan, swan song
We just gotta, we just gotta hold on tonight
This is not a, this is not a swan song, swan song, swan dive
Yeah, it's a new life

Real fantasy, wishing it was make-believe, oh
What is the reason of doing nothing at all, watching it fall?

The flicker burning, you know the time is running, running out
Only I see, oh, the diamonds, diamonds breaking down
I won't stay quiet, I won't stay quiet
'Cause staying silent's the same as dying
I won't stay quiet, the flicker's burning now
This is not a, this is not a swan, swan song
This is not a, this is not a swan, swan song
We just gotta, we just gotta hold on tonight
This is not a, this is not a swan song, swan song, swan dive
Yeah, it's a new life

Tread heavily around me
Tread heavily around me
Tread heavily
Tread heavily around me
Tread heavily, tread

This is not a, this is not a
Swan (Tread heavily), swan song (Tread)
This is not a, this is not a
Swan (Tread heavily), swan song (Tread)
We just gotta, we just gotta hold on tonight (Tread heavily)
This is not a, this is not a swan song, swan song, swan dive
Yeah, it's a new life

",training season,2
DUA LIPA,"What would you feel?
What would you feel if I took over the fake and made them all real?
What would you say?
What would you say if I told you it's actually gon' be a good day?

Maybe all things happen for a reason
You just need to get over this dry season
But the only drug you need is believing
Maybe God does answer all your prayers
Maybe need to let go of the fear
Of being let down from the people you keep near
Maybe it's because you're running low on gear
Maybe God does answer all your prayers

What do you need?
What do you need to show you there's better things to life than good weed?
What do you hear?
What do you hear?
What do you hear when I tell you I'm always near?
I made it pretty clear
What do you see?
What do you see when you find out the best things in life are all free?
You got a friend in me
Maybe all things happen for a reason
You just need to get over this dry season
But the only drug you need is believing
Maybe God does answer all your prayers
Maybe need to let go of the fear
Of being let down from the people you keep near
Maybe it's because you're running low on gear
Maybe God does answer all your prayers

And I'm still here
And I'm holding hard onto your hand
But it still feels
Like you're never gonna understand
One can drown alone, but we can swim together

Maybe all things happen for a reason
You just need to get over this dry season
But the only drug you need is believing
Maybe God does answer all your prayers
And let go of the fear
Of being let down from the people you keep near
",love is religion,1
DUA LIPA,"Yeah, let's get to the point here
You love to disappoint me, don't ya?
You tell meuc0u8197 whatu8197 I want, butu8197 ain't no follow through
You don't followuc0u8197 through, no
But if you only knew me
The way you know my body, baby
Then I think maybe we could probably see this through
We could make it through, but

I've been thinking it'd be better
If we didn't know each other
Then you go and make me feel okay
Got me thinking it'd be better
If we didn't stay together
Then you put your hands up on my waist

I know it's really bad, bad, bad, bad, bad
Messing with my head, head, head, head, head
We drive each other mad, mad, mad, mad, mad
But baby, that's what makes us good in bed
Please, come take it out on me, me, me, me, me
I know it's really bad, bad, bad, bad
But baby, that's what makes us good in bed
It's bad
We drive each other mad
It might be kinda sad
But I think that's what makes us good in bed

All that good pipe in the moonlight
In the long nights where we did everything but talk it through
That's what we do, yeah (Oh)
You always let me down, boy (Oh, oh)
But when you're going down, I get so up (So up)
Don't know if I can find someone who do me like you do

I've been thinking it'd be better
If we didn't know each other (Ah-ah-ah-ah)
Then you go and make me feel okay
Got me thinking it'd be better
If we didn't stay together
Then you put your hands up on my waist (Ah-ha)

I know it's really bad, bad, bad, bad, bad
Messing with my head, head, head, head, head
We drive each other mad, mad, mad, mad, mad
But baby, that's what makes us good in bed
Please (Please), come take it out on me, me, me, me, me
I know it's really bad, bad, bad, bad
But baby, that's what makes us good in bed
It's bad
We drive each other mad
It might be kinda sad
But I think that's what makes us good in bed (That's what makes us)
It's bad (Oh-oh)
We drive each other mad (Oh-oh)
It might be kinda sad
But I think that's what makes us good in bed (That's what)

(Ah)
Yeah, we don't know how to talk (Mmm)
But damn, we know how to fuck

I know it's really bad, bad, bad, bad, bad (Ah)
Messing with my head, head, head, head, head (Messing with my head)
We drive each other mad, mad, mad, mad, mad
But baby, that's what makes us good in bed
Please (Oh, please), come take it out on me, me, me, me, me
I know it's really bad, bad, bad, bad
But baby, that's what makes us good in bed (That's what makes us good in bed)

It's bad
We drive each other mad
It might be kinda sad
But I think that's what makes us good in bed (That's what makes us)
It's bad (Mmm)
We drive each other mad
",genesis,0
DUA LIPA,"You've been telling me some lies, I be thinking it's the truth
But I see it in your eyes, the things that you do

I don't wanna waste no time all alone
Want somewhere to go, something to call my own
And I ain't satisfied, where to go?
Lost out on the road, washed up on the shore

And I've been through mountains and seas
Tryna get you to come back to me
And I've been far, and I've been so deep
Now I find it harder and harder to breathe

And I need some new love
New love, new love

Even though I've run away, I still come back
No, there's nothing more to say, it's all been said
I've been trying to explain the things we had
To all of my friends who say that I've gone mad
I don't wanna waste no time all alone
Want somewhere to go, something to call my own
And I ain't satisfied, where to go?
Lost out on the road, washed up on the shore

And I've been through mountains and seas
Tryna get you to come back to me
And I've been far, and I've been so deep
Now I find it harder and harder to breathe

And I need some new love
New love, new love
And I need some new love
New love, new love

Easy come, easy go
Why are we living on, living on?
If we're not getting on, getting on?
Can we just let it go?
Cause we're waiting for a miracle
Why wait for a miracle? Yeah
And I've been through mountains and seas
Tryna get you to come back to me
And I've been far, and I've been so deep
Now I find it harder and harder to breathe

And I need some new love
New love, new love
",goodbyes,1
LAURYN HILL,"
And at that point I had to do some dying and really accept the fact that, look, ""this is who I am, and I have to be who I am, and all of us have a right to be who we are, and whenever we submit our will, because our will is a gift, it is given to us, so whenever we submit our will to someone else's opinion, you know, I mean, a part of us dies.""

You know, and so it's been, um... it's been... it actually hasn't been a long time. It feels like a long time, but it hasn't been a long time. Some miraculous things have happened in a short amount of time, and uh, I'm just very blessed to be able to be here today and get to share with you some of the things I've learned.

I know some of it sounds almost cryptic and I been really just, just really... waiting for the patience and really just articulate where I'm coming from as simply as possible, so I'm working on that.

But um... you know, I know, that you know that there's, uh... you know that I know that God doesn't lie and I know that he knows how to talk to the hearts of people better than anybody else, so I don't worry about that, cause whatever he relates to whomever is listening, that's what supposed to be understood at that time, so it's all good.
",lose,1
LAURYN HILL,"
Ironically, these oppressors would try to discard this same God, who supposedly justified this brutality, in the name of Darwin, whose famous line '91survival of the fittest'92 was used to justify criminal behavior once the Bible could no longer be used as a hiding place for economic domination and evil intention.
Spirituality and morality were replaced by capitalism, and with it a conscious shift of focus toward the exploitation of the vulnerable.

Of course there are white people who live transcendent lives, not exploiting ill-gotten privilege or perpetuating the sins of their ancestors who used violence and deceit as a means to gain advantage over others. Humanity in proper order is obligated to acknowledge the Truth, whoever it comes from, be they Black, White or other. Righteous indignation is simply a response to long-standing evil.

Much of the world is still reeling from the abuses of Imperialist selfishness, misunderstanding, ignorance and greed. Black people remain in many ways a shattered community, disenfranchised, forcefully removed from context and still caged in, denied from making truly independent choices and experiencing existential freedom. Their natural homes, just like their natural selves, raped and pillaged of the resources and gifts God has given to them. Interpreted through someone else'92s slanted lens and filter, they remain in many ways, misrepresented. Taxation without proper representation, might I remind you, was the very platform of protest that began the Revolutionary War, which gained this country its independence from England. Anger is not only the natural response to the abuse of power, but is also appropriate when there is no real acknowledgment of these abuses, or deep, meaningful and profound change.

If we took all of what we deem horrible regarding the criminal abuses that black people have committed over this country'92s history, and add it all up, it still does not compare to the hundreds of years of terrorism, violent domination, theft, rape, abuse, captivity, and beyond that black people have suffered under the ideologies and systems of white supremacy, racism, and slave based paradigms. I say this only to say that abuse unresolved begets or creates abuse. How then does the chief offender become the judge? Might does not necessarily mean right. Right is right. People forcibly reduced to sub-human existences, so that they behave in sub-human ways, helps a system to justify itself or feel less guilty about its blood saturated foundation and gross crimes against humanity. People, like plants, grow where the light is. When you enclose a plant and limit its light source, it will bend itself toward the light, for the light is necessary for its survival. This same thing happens to people locked in communities where little light and little opportunity is allowed them, survival then forces them to twist and/or bend toward the only way of escape.

There is good. And I both acknowledge and encourage the good. Instead of throwing out the Baby with the bath water, we do well to expose the intentionally poisoned water the Baby has been forced to soak in since its origin in these lands. America'92s particular brand of hypocrisy is gross (double entendre).

I shuddered during sentencing when I kept hearing the term '91make the IRS whole'92'85 make the IRS whole, knowing that I got into these very circumstances having to deal with the very energies of inequity and resistance that created and perpetuated these savage inequalities. The entire time, I thought, who has made black people whole?! Who has made recompense for stealing, imposing, lying, murdering, criminalizing the traumatized, taking them against their wills, destroying their homes, dividing their communities, '91trying'92 to steal their destinies, their time, stagnating their development, I could go on and on. Has America, or any of the nations of the world guilty of these atrocities, ever made black people or Africa whole or do they continue to sit on them, control them, manipulate them, cage them, rob them, brutalize them, subject them to rules that don'92t apply to all? Use language, veiled coercion, and psychological torment like invisible fences to keep them locked into a pattern of limitation and therefore control by others. You have to remain focused to cease from rage.

The prosecutor, who was a woman, made a statement during sentencing about me not doing any charity work for a number of years during my '91exile.'92 A) Charity work is not a requirement, but something done because someone wants to. I was clearly doing charitable works way before other people were even thinking about it. And B) Even the judge had to comment that she, meaning I, was both having and raising children during this period. As if that was not challenging enough to do. She sounded like the echo of the grotesque slave master, who expected women to give birth while in the field, scoop the Baby up, and then continue to work. Disgusting.

When you are beaten and penalized for being independent, or truly self reliant, then you develop a dysfunctional relationship with self-reliance, and a fear of true independence. When you are beaten or threatened with death for trying to read a book, then you develop a dysfunctional relationship with education. When families are broken up by force and threat of violence, then the family structure becomes dysfunctional. When men who would naturally defend their women and families are threatened with castration and death, then this natural response also becomes dysfunctional. When looking at the oppressor is punishable by violence, then examination of him and his system becomes a difficult and taboo thing to do, despite every bone in your body demanding it. When questioning or opposing oppression is punishable by death, imprisonment, or economic assassination, then opposing systemic wrong in any or all of its meta manifestations is a terrifying concept. Anyone forced to live so incredibly diametrically opposed to that which is natural to themselves, will end up in crisis if they don'92t successfully find a way to improve or transcend these circumstances! All of which require healing. It is only by the Grace of God and the resilience of the people that things haven'92t been worse.

Much of my music, if not all of it, is about Love, a therapeutic resolve created in response to the lack of messages encouraging people like me toward free moral agency. Helping to ameliorate this condition has never been addressed through the political arena alone. It is a sacrificial work that doesn'92t simply happen between the hours of 9 to 5 or Monday through Friday, but when inspiration leads us to avail ourselves for the Truth that needs to be said. Unlike the system too often contrarily demonstrates, we believe that people can be and should be helped, and that trauma should not be criminalized but acknowledged, healed and dealt with. This takes awareness, sensitivity and a level of freedom in my opinion the system lacks. And if we don'92t know or understand how to do it, then we humbly refer to a higher authority.
We have no desire to create humanoids, turn people into machines, or dumb them down so that they remain dependent longer than necessary to an antiquated system in denial of its many inadequacies and need to evolve. Instead we seek to educate and shed light on the snares, traps, and enticements that people set up in the name of business that are intended only to catch the sleeping and/or uninformed.
",zion,0
LAURYN HILL,"
It could all be so simple (Ba-ba-ba-baby, baby, baby)
But you'd rather make it hard (Huh, uh)
Loving you is like a battle (It's like a battle)
And we both end up with scars

Tell me who I have to be (Who I have to be)
To get some reciprocity
See, no one loves you more than me (More than me)
And no one ever will (No one ever will, yeah)

Is this just a silly game (Silly game)
That forces you to act this way? (To act this way)
Forces you to scream my name
Then pretend that you can't stay (Yeah)

Tell me, who I have to be (I know what we gotta do)
To get some reciprocity
See, no one loves you more than me
And no one ever will
No matter how I think we grow
You always seem to let me know
It ain't working (It ain't working, no), it ain't working
And when I try to walk away
You'd hurt yourself to make me stay
This is crazy, this is crazy (Oh, this is crazy, uh-huh)
I keep letting you back in (You back in)
How can I explain myself? (I don't understand why)
As painful as this thing has been
I just can't be with no one else

See I know what we've got to do (Yeah)
You let go (You let go), and I'll let go too (And I'll let go)
Cause no one's hurt me more than you (No one's hurt me more than you)
And no one ever will

No matter how I think we grow
You always seem to let me know
It ain't working (It ain't working), it ain't working (It ain't working)
And when I try to walk away
You'd hurt yourself to make me stay
This is crazy, (This is crazy) Oh, this is crazy (This is crazy)
[Breakdown]
(Care) Care for me, care for me
I know you care for me
(There) There for me, there for me
Said you'd be there for me
(Cry) Cry for me, cry for me
You said you'd die for me
(Give) Give to me, give to me
Why won't you live for me?
(Care) Care for me, care for me
You said you'd care for me
(There) There for me, there for me
Said you'd be there for me
(Cry) Cry for me, cry for me
You said you'd die for me
(Give) Give to me, give to me
Why won't you live for me?
(Care) Care for me, care for me
You said you'd care for me
(There) There for me, there for me
Said you'd be there for me
(Cry) Cry for me, cry for me
You said you'd die for me
(Give) Give to me, give to me
Why won't you live for me?
(Care) Care for me, care for me
You said you'd care for me
(There) There for me, there for me
Said you'd be there for me
(Cry) Give to me, give to me
Why won't you live for me?
(Give) Cry for me, cry for me
You said you'd die for me
(Care) Where?
(There) Where?
(Cry) Where were you
(Give) When I needed you?
(Care, there, cry, give)
[Guitar Solo]

[Outro]
(Da, da, da, d-da, d-da) Where were you
(Da, da, da, d-da, d-da) When I needed you?
(Da, da, da, d-da, d-da) Where were you?
(Da, da, da, d-da, d-da) You, you, you, you, you
(Da, da, da, d-da, d-da) You, do, do, do, do, do, do, do
(Da, da, da, d-da, d-da) Do, do, do, do, do, do
(Da, da, da, d-da, d-da)
(Da, da, da, d-da, d-da)
(Da, da, da, d-da, d-da)
(Da, da, da, d-da, d-da)
",lost ones,2
LAURYN HILL,"
This is a strange song because this song -- when this song was written, this is when everything sort of stopped. It was written a long time ago, but it was right before God just snatched me out of everything. And because I didn't understand... Initially it was written -- I'd written it about the whole Amadou Diallo situation, when it first happened. And I went to the studio, and I laid it down. And it was like, strong, for the first day. And then it just regressed everyday after that. And I said, ""What's going on? What's happening?""

And at the end of it there was a word that i used, ""rebel."" And I guess was afraid. It was such a hot time in the city at that point, I was afraid that if I
Put the record out, people would misunderstand what I meant by ""rebel"" and they'd just take it to the streets. So I was very intimidated and afraid. And before I knew it a whole host of things happened. Everything stopped after that. And the creativity stopped. Everything stopped. That's when I realized I had to understand what I was talking about before I could tell somebody else what I was talking about. And I had to be, you know, a living example

It's real crazy because I don't know what the press is saying because I don't listen to the press too much. But I know the view is that I'm emotionally unstable, which is reality. Like you aren't?

I'm laughing because what I've realized I've become is one of those mad scientists who does the tests on themselves first, you see, to make sure that they work. And that's when you know, OK look, I got something that works. You know what I'm saying? I'm not gonna give you something that I haven't tested for myself. And you go through, and you're learning by way of experience, and you're making mistakes, and you're getting up


",social drugs,0
LAURYN HILL,"A yes is fine (laughing) okay?
(voice from audience '93I love that song'94)
Thank you. Praise God.

I tell you, I know everybody'92s in the same mess. I'92m telling you.
We all are.
I, I, I know that, you know...
and I'92m just, you know, I'92ll be the first to tell you, you know,
I'92m a mess and God is dealing with me everyday. And everyday I'92m trying, you know, how I can be less of a mess. Cuz you know, he showed me, Look Lauryn, you know, You'92re the problem, okay, I'92m going to show you how you'92re causing the problem, and now I want you to be the solution. And that'92s what all of these songs are about, just, problem, cause and solution. Free your mind.

It'92s like, we all think that the gospel is join and church building, and that'92s deception, you know.
The real gospel is Repent, which means '91let go of all that crap,'92 that'92s killin'92 you.
Life was supposed to be a pleasurable experience, not this torment, you know.
And when I realized that I was tormenting myself, it was about my lust.
It wasn'92t about things that I needed it was just, you know, all these security blankets. I mean, the more I acquired I became more of a prisoner. I mean, you know, forty people on staff, and you can'92t do nothing, and now creativity is impossible because all you can think about is all these folks that you know, you'92re supporting and carryin'92 and you know, it'92s not good. You know, everybody'85
a friend of mine says that every tub has to stand on it'92s own bottom, you know. And in that respect, we all get to do what our passion is.
See , that'92s what praisin God is all about, is doing your passion.

You know, it'92s not useless, worthless ritual, you know, monotonous ritual, where we just show up and can'92t wait to see the game, you know. It'92s doing your passion and fulfilling your passion. You know.
That'92s how we'92re thankful. That'92s how we say we appreciate the opportunity to be alive.

And I'92m just glad that I, you know, I don'92t have to slave anymore. You know, cuz I, music was my love, and because of everything I thought had to accompany my music it became my burden. It just got stolen from me. I said, What is this? How did this thing that I love so much so easily and so quickly turn to something I loath and hate?
And so now, you know, I understand that it was because I was measuring myself or trying to compare myself to a standard that wasn'92t reality. It wasn'92t the standard at all, you know. T
here'92s a scripture in the Bible that we, what does it say, it says '91We compare ourselves amongst ourselves'92 you know. That'92s not the standard. You already are the standard. What are you trying to fit into a standard for? We were each created to be individual standards, you know. And we'92re trying to fit into a standard? It doesn'92t make any sense, you know.
So now I'92m just, you know, after all that, I'92m just ready to be me. And it'92s a lot to work through, you know, because all of us have hidden in these little boxes purposely, because of parts of ourselves that we were unhappy about. And it'92s because we didn'92t understand, you know, because there'92s all this social doctrine that says, you know, that
The infinite God, with all this expression,
who created every single one of us,
absolutely different,
On purpose,
wants everybody to fit into the same suit.
But like, you know, that'92s deception.
That'92s deception.

(Talking to someone offstage) Okay, let me just, I think this is the wrong one (laughing) I don'92t think this is the right one.

We took'85we were in, um, Florida this weekend and we took the kids to Disney world, and um, you know we were going, they gave us a tour. They escorted us through the back. And when they escorted us through the back, we got to see how, you know, there all these people workin all hard, and it was like, real dirty back there, and of course, in the front it was all immaculately clean.
And I said, I said, you know, People need to see the reality, they need to see, you know, how these people slave to maintain this illusion.
And it felt like my life. I said, If people only knew what it was.

It'92s like, you know, a bunch of musicians, listen, bustin'92 their '91mm'92 workin all hard to make it look easy. What'92s the point? You know, Oh, uh, I just threw this together, uh'85(audience laughs).
You know, it'92s like, you know what I'92m sayin?
I mean, you know.
Slaving.
Slaving to act like, you know, I wake up like this. And none of us do, you know, none of us do.
None of us do.
And reality is good cuz that means everybody could just exhale, let your belly out, you know, and chill. You know. But people get mad at me when I say, Look, let'92s stop frontin'92. And I'92m saying, you know, that'92s the blessing.
Now we can go around and look at each other and say, Oh, you got one too?!

And be free.
And we want to defend the curse. I'92ll tell ya, that was not fun. Did it for a long time...

Too long.
(offstage) You didn'92t find it? It'92s another white one. But you see'85in my purse. Or the, the other bag? Or the green one? Ghetto. You know, it'92s reality, okay (laughing)?

One time, it came to me, you know, I was just told very concretely.
You know, it was like that voice, the right one, said to me,
he said, Lauryn, You know the real you is more interesting than the fake somebody else.
I just want you to know that.

Because we always thought we could get, you know, we could get reality by just putting on the clothes and wearin'92 the face and you know, lookin hard in the video. But, you know. Reality is..it'92s like I'92ve always told to my husband, it'92s like, look, you know, we look at Bob Marley, you know, and we say Okay, let'92s just grow locks and wear the clothes and have the band and we have no many idea how many years of struggle and pain and suffering that made that content. You see what I'92m saying?

You can'92t get it from the outside in. Truth is from the inside out.

You know, and the way we'92ve been trying to heal and be healed is with these topical, surface, superficial, temporary solution. And I'92m telling you, true healing is from the inside out. You know, we'92ve been told to protect our outer man while our inner man is dying. (offstage) Oh, this is the one.

Boy I'92ll tell ya, God made him for me. I'92m something to put up with. And to endure that is amazing. I'92ll be the first to tell you, trust me. Y'92all could clap cuz that'92s some real work (more clapping). I was in there in the room, you know, before we came out here, and he said to me, I said, Ro should I change? And he said, Yeah. So I looked at him, I said, Why did you tell me to change I was comfortable, man. But I asked him the question. So I went in the room and I tried on all these clothes and I was like, I feel like an idiot. So I pulled out all these clothes and I'92m sayin, ok Ro, you know, Pack the bag neatly, you know, Could you put the clothes back in? And he'92s like, Alright. So he'92s trying to do this but then I'92m like, No! Now take this out! Now put that back and take that out! Put that back, hold that, take, that, put, The orange shoe! The orange shoe! So I'92m like. And then after awhile I just said, Ro baby, could you leave? Please get out the room. And I just put back on the clothes I came in. Okay, I was like'85I'92m just not there anymore. Nah, I'92m telling you. It'92s like, uh (laughing). Hey you know he'92s learned. Because before we used to just beef and now he'92s like, Okay'85I'92m out. It'92s real. God gave us a brand new relationship, man, I mean, one in truth, you know.

It'92s like, we date people, like let'92s say, you know, we'92re interested in somebody and we put on the perfume and dress up and then we do things that we will never ever ever do again! You understand what I'92m sayin? It'92s like'85And that'92s why so many marriages end up in divorce. It'92s because people wake up next to a stranger.
They say, Who the hell are you? What are you doing in this bed?
Where'92s that man that used to do '91du, dua, and du.'92
And I'92m sayin let'92s give them reality from the door because: you'92re going to attract love,
and the one that really loves you. And then you don'92t have to pretend and falsify, and you know, keep that posture.

You know, you know, I can'92t, I'92m just like...I'92ll never forget when I first met him I said to him, it was like, he saw me eating in front of him, and he told me, he was like, You eat like a man, you must not like me. You know, because, women, usually they keep that posture. And I said, Nah. I said it'92s not even that, you know. It'92s but, this is reality. This is, you know, and that'92s it, man, I mean, I'92m just telling you, it'92s so wonderful to finally find'85
And trust me, it'92s a work in progress, it'92s not something that happens overnight.
We all have to be introduced to each other.

I'92m telling you, I know that I'92m up here and you see, Lauryn Hill, you came to see Lauryn Hill.
But this is the first time y'92all meet me. You see what I'92m saying? Don'92t think you met me before, okay. And as I grow, you'92re going to meet me a little bit more. You'92re gonna be exposed to the real me a little bit more. I can tell you I had to reintroduce myself to everybody I know. My mother my father. Listen, y'92all never knew me. I want to introduce you to me. I'92m just getting to know me. And you know what, anything that'92s not growin' is dead, so we better be changing.

You know, people would say to me, they would hold me hostage. And they, seriously, emotionally hostage, and they'92d say, Uh, she'92s changing. The money'92s changing her. And I'92d say Listen, the money'92s not changing me, God'92s changing me. I'92m changing, because that'92s a natural part of life. We'92re all supposed to change. Who wakes up and is the same way tomorrow and the day after that? Nobody is. Let the experience teach you and be real, man.

And, um..there'92s gonna be warfare involved. Because there'92s some people who prefer deceptions, see. They say, uh, I don'92t like this new expression, and I say, what, you want two-thirds of me to stay outside? I'92m a whole person. You can'92t say, you know, two-thirds of Lauryn, come in here. Only two-thirds is acceptable. I'92m a whole person. You know. And that'92s everybody.

You always talk about spiritual warfare and we didn'92t realize that it was in relationships. It'92s emotional warfare. Being able to tell the people we love the most the truth about ourselves. And when they say, Hey that doesn'92t fit into our box for you, we say, well, I ain'92t in no box. Don'92t try to put me in one.
",nice remix,0
LAURYN HILL,"Afraid to address the reality before me
To proud to confess that I'm addicted to a lie
So I seek temporary feeling
To replace reality
Though the truth is telling me I have died

But I've been taught to numb it
Sedated, don't confront it
I hate it when I find out
That I can't get what I wanted
This emotional tantrum
Has become sort of an anthem playing every time I need to take a little trip

To hide this condemnation
I'll find a combination
Of man-made stimulation
To deny my situation
Now this unreality
Is distorting what I see
Reporting back to me
A sense of false security

So in my imagination
I must find a recreation
Desperately in search of ways
To alter my sensation
There's no equilibrium
Inebriated till I'm numb
Intoxicated until I'm dumb
To avoid confrontation
You might also likeThese social drugs
Messing with my mind
These social drugs
Telling me I'm fine

Now this chemical analogy
Is our emotional reality
These political, traditional
And ethnical stimulants
And social etiquette
Won't let us be too upset
With the way things really are
You're told to camouflage regret
In a religious structure
Tells us God wants us to suffer
To support a situation we all know is obligation

And if you shun the complication
They'll just gun your reputation
Like mob intimidation
To enforce participation

See they need to keep us fiends
To their lies and broken schemes
And if you find another means
You're told you're being too extreme
And if you wanted to get clean
They'll just pull those social strings
Holding up their social nose
Defying noble things
Now we're all stuck in tradition
Unable to state opposition
Too afraid to contradict
The expectations of the system
Oh and the harsh reality
Is they made grace for you and me
Instead of saving you and me
They're just enslaving you and me

These social drugs
These social drugs
These social drugs
These social drugs
Know what I mean

Know what I mean
These social drugs

These social drugs [7x]
Know what I mean

These social drugs
Messing with my mind
These
Telling me I'm fine
These
Messing with my head
These social drugs
",feeling,1
LAURYN HILL,"After winter must come spring (Must come spring)
Change, it comes eventually
Everything is everything
What is meant to be will be
After winter must come spring (Must come)
Change, it comes eventually

I wrote these words (I wrote these words) for everyone who struggles in their youth
Who won't accept deception in, instead of what is truth (Gotta know the truth, y'all)
It seems we lose the game
Before we even start to play
Who made these rules? (Who made these rules?)
We're so confused (We're so confused)
Easily led astray
Let me tell ya that...

Everything is everything
Everything is everything
Everything is everything (Everything)
After winter must come spring
Everything is everything
Our philosophy possibly speak tongues
Beat drum, Abyssinian, street Baptist (Word)
Rap this in fine linen, from the beginning (Word)
My practice extending across the atlas, I begat this
Flipping in the ghetto on a dirty mattress
You can't match this rapper slash actress
More powerful than two Cleopatras
Bomb graffiti on the tomb of Nefertiti (Ooh, uh)
MCs ain't ready to take it to the Serengeti
My rhymes is heavy like the mind of sister Betty (El Shabazz!)
L-Boogie spars with stars and constellations (What?)
Then came down for a little conversation (Huh)
Adjacent to the king, fear no human being
Roll with cherubims to Nassau Coliseum (What?)
Now hear this mixture, where Hip Hop meets scripture (Uh)
Develop a negative into a positive picture

Now everything is everything (Everything, y'all, everything, y'all)
What is meant to be will be (What is meant to be will be, yeah)
After winter must come spring (After winter, must come spring)
Change, it comes eventually (Change, it comes eventually)

Sometimes it seems we'll touch that dream (Sometimes it seems we'll touch that dream)
But things come slow or not at all (They come slow, know what I mean?)
And the ones on top won't make it stop (Ones on top, they won't make it stop)
So convinced that they might fall
Let's love ourselves and we can't fail
To make a better situation (Better situation, uh-uh)
Tomorrow, our seeds will grow (Tomorrow, our seeds will grow)
All we need is dedication
Let me tell ya that
Everything is everything
Everything is everything
Everything is everything (Everything is everything)
After winter must come spring
Everything is everything (Everything is everything)

Everything is everything
What is meant to be will be
",got find peace mind,4
LAURYN HILL,"And all I ever wanted was love
Then somebody came around and tried to hurt me
Tried to make me feel like I was unworthy
Took a pure love and tried to make it dirty
Truth was they never did deserve me
No!

I had to lose myself so I could love you better
I had to lose myself, had to lose myself so I could
Love you better
Had to lose myself, had to lose myself
So I could love you better
Had to lose myself in love
And that's just the way it is'85

Couldn't tell me I was loved when I needed it
When, all I ever wanted was love
Shoulda told me just because
I'm worth receiving it
But all I ever wanted was love
There's something awesome about the selflessness it
Takes to
Give love and the good that it makes you
True love can never really forsake you
But it took a little while just for me to see
I had to lose myself so I could love you better
I had to lose myself, had to lose myself so I could
Love you better
Had to lose myself, had to lose myself
So I could love you better
Had to lose myself in love
And that's just the way it is'85

I had a paralyzing fear of facing failure
And I couldn't love you perfectly with fear in my head
So I perilously had to face the danger
So I could come back and love you whole instead
All of your soul I said
So I could love you better

I had to lose myself so I could love you better

I had to lose myself, had to lose myself so I could
Love you better
Had to lose myself, had to lose myself
So I could love you better
Had to lose myself in love
And that's just the way it is'85
B-Sec:
And so it goes that I never meant to hurt you
Couldn't stay but I never meant to desert you
Whole lot a things I just had to work through
Time to heal and restore my self-worth too
Confrontation of my fears and anxiety
Cried a whole lot years, I suffered quietly
And though it may have taken years I can finally
Tell you that you were always on my mind

I had to lose myself so I could make it better
I had to lose myself, had to lose myself so I could
Make it better
Had to lose myself, had to lose myself
So I could make it better
Had to lose myself in love
And that was just the way!

Takes strength to absorb all the abuse I did
Great love to absorb all the misuse I did
Hey baby it's not an excuse I give
And I'd do it all again because for you I live

Takes strength to absorb all the abuse I did
Great love to absorb all the abuse I did
Hey baby it's not an excuse I give
And I'd do it all again because for you I live
I had to lose myself so I could make it better
I had to lose myself, had to lose myself so I could
Make it better
Had to lose myself, had to lose myself
So I could make it better
Had to lose myself in love
",tumblr letter racism,1
LAURYN HILL,"And life squeezes so tight that I can't breathe
And every time I've tried to be what someone else has thought of me
So caught up, I wasn't able to achieve

But deep in my heart, the answer, it was in me
And I made up my mind to define my own destiny

I look at my environment
And wonder where the fire went
What happened to everything we used to be
I hear so many cry for help
Searching outside of themselves
Now I know that His strength is within me

And deep in my heart, the answer, it was in me
And I made up my mind to define my own destiny (And deep in my heart)
",mystery iniquity,1
